mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__alpha,param_feature_selection_1,param_feature_selection_2,param_feature_selection_3,param_vectorizer,param_vectorizer__norm,param_col_selector,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.1099057992299397,0.42220560904952603,0.22829651832580566,0.012436560265533239,BernoulliNB(alpha=0.25),1,Bypassed(),Toeknizer(),Bypassed(),TfidfVectorizer(lowercase=False),l1,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': BernoulliNB(alpha=0.25), 'clf__alpha': 1, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': Bypassed(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': Bypassed(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",0.9838942539061246,0.9817124439461883,0.9908148995677599,0.985473865806691,0.0038802968016186886,21,0.9935130904003731,0.9919532522272247,0.9919313663946433,0.9924659030074138,0.0007405272105721725
0.48901907602945965,0.013354245113129493,0.23594117164611816,0.016521439837043756,BernoulliNB(alpha=0.25),1,Bypassed(),Toeknizer(),Bypassed(),TfidfVectorizer(lowercase=False),l2,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': BernoulliNB(alpha=0.25), 'clf__alpha': 1, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': Bypassed(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': Bypassed(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",0.9838942539061246,0.9817124439461883,0.9908148995677599,0.985473865806691,0.0038802968016186886,21,0.9935130904003731,0.9919532522272247,0.9919313663946433,0.9924659030074138,0.0007405272105721725
2.24496857325236,0.5121250097460398,0.870457649230957,0.037816575733994134,BernoulliNB(),1,MessageStemma(),Toeknizer(),PosHindi(),TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 1, 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",0.9829638422791876,0.9820627802690582,0.9913869819476226,0.9854712014986228,0.004199231828727791,23,0.9938711611484911,0.992408276654852,0.9919983260096255,0.9927592546043229,0.0008038519785397914
1.6515257358551025,0.12813776650578618,0.8104094664255778,0.11233743266196036,BernoulliNB(),1,Bypassed(),Toeknizer(),PosHindi(),TfidfVectorizer(lowercase=False),l2,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': BernoulliNB(), 'clf__alpha': 1, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': Bypassed(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",0.9827713433218903,0.9821328475336323,0.9913869819476226,0.9854303909343818,0.004220004075209131,24,0.9938794883751916,0.9923763451160711,0.9920234358652437,0.9927597564521687,0.0008047715698288337
1.7150007088979085,0.10126018992369111,0.8580853939056396,0.12224855475584215,MultinomialNB(),0.25,MessageStemma(),Toeknizer(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.25, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.9810388527062145,0.9714826233183856,0.9847126875158912,0.9790780545134972,0.0055762709661536765,25,0.999167277329958,0.9983475428680908,0.9983511194810629,0.9986219798930372,0.0003855862800760811
2.3862659136454263,0.42768899138360533,0.7534079551696777,0.059993789370575194,MultinomialNB(),0.5,MessageStemma(),Toeknizer(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.5, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.9774134556771151,0.9632146860986548,0.9784515636918383,0.9730265684892028,0.0069509804630721785,26,0.9953034441409634,0.9942603059041416,0.9949026993094789,0.9948221497848614,0.0004296514205081522
1.6301733652750652,0.20310191068303396,0.8716391722361246,0.1685854998418829,MultinomialNB(),0.25,MessageStemma(),Toeknizer(),PosHindi(),CountVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.25, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': CountVectorizer(lowercase=False)}",0.9807821874298182,0.9563130605381166,0.9783879989829647,0.9718277489836332,0.011013997238388527,27,0.9998501099193925,0.9990420538365744,0.9995731324544883,0.9994884320701517,0.000335280255482783
2.3854563236236572,0.43252889820990514,0.7563016414642334,0.06274113429474182,MultinomialNB(),0.5,MessageStemma(),Toeknizer(),PosHindi(),CountVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.5, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': CountVectorizer(lowercase=False)}",0.980076357919728,0.953335201793722,0.9801042461225528,0.9711719352786675,0.012612480340194755,28,0.9996252747984812,0.9969505380464285,0.9982423101067168,0.9982727076505421,0.001092168235269718
1.690338929494222,0.18821484292443028,0.9757890701293945,0.0716613317163595,MultinomialNB(),0.75,MessageStemma(),Toeknizer(),PosHindi(),CountVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.75, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': CountVectorizer(lowercase=False)}",0.978921364175944,0.9488859304932735,0.9783244342740911,0.9687105763144362,0.014020259573865216,29,0.9988425154886417,0.993637640897915,0.9962837413684871,0.9962546325850146,0.0021249808418359268
1.6192653179168701,0.16722104949298952,0.8566248416900635,0.166977976095108,MultinomialNB(),0.75,MessageStemma(),Toeknizer(),PosHindi(),TfidfVectorizer(lowercase=False),,"ColumnSelector(cols='Message', drop_axis=True)","{'clf': MultinomialNB(), 'clf__alpha': 0.75, 'col_selector': ColumnSelector(cols='Message', drop_axis=True), 'feature_selection_1': MessageStemma(), 'feature_selection_2': Toeknizer(), 'feature_selection_3': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False)}",0.9737238923289165,0.9574341367713004,0.9726353928299009,0.9679311406433726,0.007435792964105593,30,0.9900906002265006,0.9893907462400613,0.990366185394434,0.9899491772869986,0.00041058553459977367
